,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
967,臺北市北投區吉利街91~120號,34.0,4.0,4,45,108.57,3,2,2,0,12800000,117896,RPROMLNLOHPFFEA58DA,1,1,0,109,362756.92307692306,104.61538461538461,334.0615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1184486,121.5056771
968,臺北市北投區文林北路1~30號,44.97,14.0,4,8,195.33999999999997,3,2,2,1,13309299,68134,RPQOMLSKOHPFFEA88DA,2,1,1,109,209643.0769230769,138.36923076923077,601.0461538461537,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
969,臺北市北投區文林北路1~30號,44.58,14.0,4,8,193.59,3,2,2,1,13191491,68141,RPROMLSKOHPFFEA98DA,2,1,1,109,209664.61538461538,137.16923076923075,595.6615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
970,臺北市北投區文林北路1~30號,43.72,14.0,4,8,189.87,3,2,2,1,12936812,68135,RPSOMLSKOHPFFEA09DA,2,1,1,109,209646.15384615384,134.52307692307693,584.2153846153847,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
971,臺北市北投區文林北路1~30號,41.59,14.0,4,8,180.62,3,2,2,1,12308150,68144,RPTOMLSKOHPFFEA56DA,2,1,1,109,209673.84615384616,127.96923076923078,555.7538461538461,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
972,臺北市北投區致遠一路一段10巷1~30號,46.0,4.0,4,46,114.0,3,2,1,0,26000000,228070,RPXOMLQKOHPFFEA66CA,1,1,0,109,701753.8461538461,141.53846153846155,350.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.108043,121.5174719
973,臺北市北投區尊賢街251巷1~30號,44.75,4.0,4,44,129.5,3,2,2,0,16880000,130347,RPOPMLQKOHPFFEA48CA,3,1,0,109,401067.6923076923,137.69230769230768,398.46153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1178533,121.5066011
974,臺北市北投區石牌路二段315巷34弄1~30號,9.87,7.0,4,2,39.44,1,1,1,1,9300000,235801,RPRNMLQKOHPFFEA58CA,1,1,0,109,725541.5384615384,30.369230769230764,121.35384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1238688,121.5222642
975,臺北市北投區文化三路31~60號,45.57,7.0,4,35,143.38,3,2,2,1,15500000,108104,RPXOMLPKOHPFFEA56CA,2,1,0,109,332627.6923076923,140.2153846153846,441.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1383498,121.4977186
976,臺北市北投區光明路181~210號,10.49,14.0,4,10,97.11,2,2,1,1,19900000,204922,RPXOMLNLOHPFFEA09CA,1,1,1,109,630529.2307692308,32.276923076923076,298.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1357587,121.5029471
977,臺北市北投區振興街1~30號,10.56,8.0,4,24,42.71,1,1,1,1,8800000,206041,RPTOMLKLOHPFFEA38CA,1,1,0,109,633972.3076923076,32.49230769230769,131.41538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1187595,121.521946
978,臺北市北投區泉源路31~60號,46.36,19.0,4,5,280.27,3,2,2,1,47600000,169836,SPSNMLSKOHPFFEA98CA,1,1,0,109,522572.3076923077,142.64615384615385,862.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
979,臺北市北投區知行路61~90號,32.92,5.0,4,40,105.85,4,0,4,0,9000000,85026,RPSOMLQKOHPFFEA78CA,1,1,0,109,261618.46153846153,101.29230769230769,325.6923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1181949,121.4674454
980,臺北市北投區新興路64巷3弄1~30號,42.04,3.0,4,40,90.55,0,0,1,0,4650000,51353,RPOOMLPKPHPFFEA38CA,1,1,0,109,158009.23076923075,129.35384615384615,278.6153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1411968,121.4882366
981,臺北市北投區致遠一路二段35巷18弄1~30號,37.3,5.0,4,29,108.23,3,2,2,0,16660000,153931,RPTQMLSLPHPFFEA86CA,1,1,0,109,473633.8461538461,114.76923076923076,333.0153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1113235,121.5134529
982,臺北市北投區文林北路1~30號,44.97,14.0,4,8,195.33999999999997,3,2,2,1,13309299,68134,RPUOMLSKOHPFFEA66DA,2,1,1,109,209643.0769230769,138.36923076923077,601.0461538461537,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
983,臺北市北投區中和街493巷3弄1~30號,31.4,5.0,4,41,108.32,3,2,2,0,9500000,87703,RPWQMLSKOHPFFEA07DA,9,1,0,109,269855.3846153846,96.61538461538461,333.29230769230765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1448122,121.4949841
984,臺北市北投區致遠一路二段35巷1~30號,18.65,5.0,4,29,54.0,3,2,2,1,8200000,151852,RPUNMLTKOHPFFEA66DA,1,1,0,109,467236.92307692306,57.38461538461538,166.15384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1112398,121.5137964
985,臺北市北投區致遠一路二段112巷1~30號,174.0,2.0,3,53,165.65,5,2,2,0,66000000,398430,RPUOMLTKOHPFFEA76DA,2,1,0,109,1225938.4615384615,535.3846153846154,509.6923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1134902,121.512929
986,臺北市北投區幽雅路1~30號,16.65,13.0,4,12,146.76,2,0,2,1,12480000,102493,RPQNMLKLOHPFFEA08DA,1,1,2,109,315363.07692307694,51.230769230769226,451.5692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.137655,121.513193
987,臺北市北投區三合街一段118巷1~30號,60.48,7.0,4,5,248.2,3,2,2,1,41360000,189004,RPVQMLSKOHPFFEA86CA,1,1,1,109,581550.7692307692,186.09230769230768,763.6923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1270992,121.5040862
988,臺北市北投區中山路31~60號,5.78,12.0,4,37,32.44,0,0,0,1,2400000,73983,RPXOMLRKOHPFFEA76CA,8,1,0,109,227640.0,17.784615384615385,99.8153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.138522,121.511218
989,臺北市北投區富貴一路1巷1~30號,30.0,5.0,4,38,107.65,3,2,2,0,18800000,174640,RPPNMLSKOHPFFEA58CA,1,1,0,109,537353.8461538461,92.3076923076923,331.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1140429,121.5237512
990,臺北市北投區同德街44巷1~30號,0.28,5.0,4,37,0.97,3,2,2,0,82000,0,RPOPMLTKOHPFFEA78CA,1,1,0,109,0.0,0.8615384615384616,2.9846153846153842,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1242186,121.5283818
991,臺北市北投區泉源路31~60號,8.15,11.0,4,36,58.730000000000004,2,1,1,1,6650000,113230,RPPPMLTKOHPFFEA88CA,2,1,0,109,348400.0,25.076923076923077,180.70769230769233,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
992,臺北市北投區尊賢街206巷1~30號,29.0,4.0,3,51,92.4,4,2,2,0,12500000,135281,RPUPMLOLOHPFFEA98CA,1,1,0,109,416249.23076923075,89.23076923076923,284.3076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1155068,121.5084014
993,臺北市北投區中央北路四段18巷1~30號,28.66,4.0,4,42,107.8,3,1,2,0,10560000,97959,RPPNMLTKOHPFFEA68CA,1,1,0,109,301412.3076923077,88.18461538461538,331.6923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1356378,121.4783283
994,臺北市北投區中和街391~420號,35.01,4.0,4,44,81.0,3,1,1,0,9420000,116296,RPSNMLTKOHPFFEA98CA,3,1,0,109,357833.8461538461,107.72307692307692,249.23076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1425783,121.4984733
995,臺北市北投區吉利街361~390號,16.1,9.0,4,7,80.36,2,1,1,1,17900000,222748,RPORMLMJPHPFFEA28CA,1,1,0,109,685378.4615384615,49.53846153846154,247.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1178835,121.5123248
996,臺北市北投區公?路161巷1~30號,45.81,7.0,4,6,209.63,2,2,2,1,29800000,148693,RPQNMLMKPHPFFEA18CA,2,1,1,109,457516.92307692306,140.95384615384614,645.0153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1291524,121.5063462
997,臺北市北投區文化三路31~60號,31.71,7.0,4,36,117.31,3,2,2,1,14170000,120791,RPQPMLNJPHPFFEA48DA,1,1,0,109,371664.6153846154,97.56923076923077,360.95384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1383498,121.4977186
998,臺北市北投區文林北路1~30號,44.04,14.0,4,8,191.22,3,2,2,1,33000000,172576,RPTRMLRJPHPFFEA66CA,2,1,0,109,531003.0769230769,135.5076923076923,588.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
999,臺北市北投區文林北路75巷31~60號,47.73,13.0,4,4,191.29000000000002,3,2,2,1,28600000,149511,RPXNMLQKPHPFFEA66CA,1,1,1,109,460033.8461538461,146.86153846153846,588.5846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1047002,121.5172076
1000,臺北市北投區三合街一段31~60號,21.64,10.0,4,4,153.25,2,1,1,1,26880000,223418,RPVRMLQKPHPFFEA86CA,1,1,1,109,687440.0,66.58461538461539,471.53846153846155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756
1001,臺北市北投區新民路1巷1~30號,17.54,6.0,4,39,72.33,2,1,1,1,7800000,107839,RPVNMLKLOHPFFEA48CA,2,1,0,109,331812.3076923077,53.96923076923076,222.55384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1396125,121.5078433
1002,臺北市北投區光明路181~210號,5.45,14.0,4,16,54.36,0,0,0,1,7100000,130611,RPUPMLTKOHPFFEA76CA,1,1,1,109,401880.0,16.76923076923077,167.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357587,121.5029471
1003,臺北市北投區磺港路121~150號,17.96,14.0,4,7,134.32999999999998,0,0,0,1,19300000,143676,RPTPMLMLOHPFFEA68CA,1,1,1,109,442080.0,55.261538461538464,413.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1004,臺北市北投區石牌路一段58巷1~30號,24.09,7.0,4,5,104.6,0,0,0,1,23330000,240785,RPQPMLMLOHPFFEA38CA,2,1,1,109,740876.923076923,74.12307692307692,321.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1132421,121.5110977
1005,臺北市北投區杏林三路70巷11弄1~30號,21.0,2.0,3,49,26.68,3,1,2,0,3000000,112444,RPPPMLKLOHPFFEA08CA,1,1,0,109,345981.53846153844,64.61538461538461,82.09230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.142027,121.4966311
1006,臺北市北投區文林北路16巷1~30號,68.52,8.0,4,8,212.62,4,2,2,1,37000000,174019,RPVOMLKLOHPFFEA58CA,1,1,1,109,535443.0769230769,210.83076923076922,654.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1045697,121.5193874
1007,臺北市北投區致遠二路87巷31~60號,18.94,8.0,4,2,110.62,2,2,1,1,21300000,207003,RPSNMLTLOHPFFEA09CA,1,1,1,109,636932.3076923076,58.276923076923076,340.3692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1161775,121.5115708
1008,臺北市北投區中和街31~60號,4.44,8.0,4,41,31.779999999999998,1,1,1,1,2850000,89679,RPOQMLQJPHPFFEA58CA,1,1,0,109,275935.3846153846,13.661538461538463,97.78461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1380276,121.5027198
1009,臺北市北投區知行路331~360號,4.26,13.0,4,24,29.27,1,1,1,1,4150000,141783,RPWNMLKMOHPFFEA78DA,1,1,0,109,436255.3846153846,13.107692307692307,90.06153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1229016,121.4667519
1010,臺北市北投區吉利街151~180號,21.3,5.0,4,44,93.72,6,4,2,0,11500000,122706,RPQNMLLLOHPFFEA18DA,1,1,0,109,377556.92307692306,65.53846153846153,288.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1186727,121.507705
1011,臺北市北投區中央南路一段181~210號,48.51,7.0,4,22,223.98000000000002,4,2,2,1,32080000,158182,RPUOMLOLOHPFFEA98DA,1,1,1,109,486713.8461538461,149.26153846153846,689.1692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.128984,121.50123
1012,臺北市北投區致遠一路二段45巷1~30號,37.1,5.0,4,29,101.50999999999999,3,2,2,1,21000000,206876,RPTQMLTLOHPFFEA96DA,1,1,0,109,636541.5384615385,114.15384615384616,312.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.111667,121.5136154
1013,臺北市北投區中和街361~390號,5.53,19.0,4,23,46.55,1,1,1,1,6000000,128894,RPSNMLRLOHPFFEA98DA,1,1,0,109,396596.92307692306,17.015384615384615,143.23076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.141735,121.498943
1014,臺北市北投區行義路186巷26弄1~30號,20.18,5.0,4,37,92.00999999999999,3,3,2,0,8500000,92381,RPPPMLNJPHPFFEA38DA,1,1,0,109,284249.23076923075,62.09230769230769,283.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.132035,121.529587
1015,臺北市北投區明德路289巷1~30號,17.57,5.0,4,28,60.269999999999996,2,1,1,0,8300000,137714,RPXPMLLJPHPFFEA88CA,1,1,0,109,423735.3846153846,54.06153846153846,185.44615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1148336,121.5217697
1016,臺北市北投區稻香路135巷1~30號,35.82,4.0,4,40,107.61,3,2,2,0,8500000,78989,RPQPMLTLOHPFFEA09CA,1,1,0,109,243043.0769230769,110.21538461538461,331.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1422364,121.4900922
1017,臺北市北投區泉源路31~60號,9.98,7.0,4,39,57.56,2,1,1,1,5450000,94684,RPTQMLSJPHPFFEA66CA,2,1,0,109,291335.3846153846,30.70769230769231,177.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.136727,121.50415
1018,臺北市北投區東陽街411巷1~30號,36.0,12.0,4,22,165.03,3,2,2,1,31860000,193056,RPSNMLNLOHPFFEA48CA,1,1,1,109,594018.4615384615,110.76923076923076,507.7846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1125528,121.5177759
1019,臺北市北投區致遠二路61巷1~30號,33.26,5.0,4,37,122.18,4,2,2,0,14500000,118677,RPTNMLNLOHPFFEA58CA,1,1,0,109,365160.0,102.33846153846153,375.9384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1148427,121.5115166
1020,臺北市北投區自強街31巷1~30號,27.33,5.0,4,33,96.08,3,2,1,0,12950000,134784,RPUNMLNLOHPFFEA68CA,1,1,0,109,414720.0,84.09230769230768,295.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1104507,121.5128242
1021,臺北市北投區吉利街123巷1~30號,7.29,8.0,4,25,35.16,1,1,1,1,5620000,159841,RPXNMLNLOHPFFEA98CA,1,1,0,109,491818.4615384615,22.43076923076923,108.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1187223,121.5064067
1022,臺北市北投區明德路136巷1~30號,39.6,5.0,4,41,112.88,3,2,2,0,15500000,137314,RPOOMLOLOHPFFEA28CA,2,1,0,109,422504.6153846154,121.84615384615384,347.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.110259,121.5207749
1023,臺北市北投區中央北路三段182巷1~30號,107.66,4.0,4,7,355.25,5,3,6,1,38000000,106967,RPQNMLRLOHPFFEA68CA,1,1,0,109,329129.23076923075,331.26153846153846,1093.076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1370666,121.4815392
1024,臺北市北投區公?路421~450號,40.88,14.0,4,28,266.62,3,2,2,1,34080000,127827,RPPOMLTLOHPFFEA88CA,1,1,2,109,393313.8461538461,125.78461538461539,820.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1151759,121.515018
1025,臺北市北投區文化三路1~30號,53.8,5.0,4,28,149.41,3,2,2,1,15300000,102403,RPQOMLTLOHPFFEA98CA,1,1,0,109,315086.1538461538,165.53846153846152,459.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1371562,121.4965074
1026,臺北市北投區中央南路一段61~90號,26.51,9.0,4,32,207.26,4,1,2,1,7090000,34208,RPUNMLLMPHPFFEA78DA,2,1,0,109,105255.38461538461,81.56923076923077,637.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1318448,121.5014136
1027,臺北市北投區石牌路二段315巷34弄1~30號,43.99,5.0,4,34,138.42000000000002,5,2,3,0,17380000,125560,RPTNMLRLOHPFFEA09DA,1,1,0,109,386338.4615384615,135.35384615384615,425.90769230769234,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1238688,121.5222642
1028,臺北市北投區杏林二路91~120號,42.72,5.0,4,30,201.99,4,3,4,0,20000000,99015,RPUNMLRLOHPFFEA56DA,1,1,0,109,304661.53846153844,131.44615384615383,621.5076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.142412,121.4965087
1029,臺北市北投區永興路二段31~60號,19.35,10.0,4,7,107.04,1,2,2,1,14800000,138266,RPUPMLLJPHPFFEA58CA,1,1,0,109,425433.8461538461,59.53846153846154,329.3538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1400235,121.5018353
1030,臺北市北投區中正街1~30號,14.41,,2,95,22.12,3,2,2,0,5500000,248644,RPSRMLLJPHPFFEA58CA,2,1,0,109,765058.4615384615,44.33846153846154,68.06153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1317347,121.5012025
1031,臺北市北投區東華街一段481~510號,23.21,14.0,4,16,277.32,3,2,2,1,61000000,219962,RPOSMLLJPHPFFEA28CA,1,1,3,109,676806.1538461539,71.41538461538461,853.2923076923076,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1131317,121.5167749
1032,臺北市北投區中和街502巷7弄1~30號,119.0,2.0,3,47,107.0,4,2,2,0,13500000,126168,RPPPMLKKPHPFFEA08CA,2,1,0,108,388209.23076923075,366.15384615384613,329.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1464148,121.4940994
1033,臺北市北投區清江路25巷1~30號,16.22,12.0,4,21,108.72,3,2,2,1,17000000,156365,RPWNMLTLOHPFFEA86CA,1,1,0,109,481123.0769230769,49.9076923076923,334.5230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1314859,121.5020285
1034,臺北市北投區關渡路31~60號,32.27,17.0,4,32,214.98,0,0,0,1,20500000,95358,RPORMLOLPHPFFEA68CA,1,1,1,109,293409.23076923075,99.2923076923077,661.4769230769231,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1213831,121.4691826
1035,臺北市北投區育仁路61~90號,34.25,4.0,4,45,101.17,3,2,1,0,5600000,55352,RPWNMLKLPHPFFEA68CA,1,1,0,109,170313.84615384616,105.38461538461539,311.2923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.133726,121.498158
1036,臺北市北投區文化里文化三路91~120號,52.39,7.0,4,35,162.51,4,1,1,1,8000000,49228,RPSNMLKMOHPFFEA28CA,2,1,0,109,151470.76923076922,161.2,500.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.140599,121.4981957
1037,臺北市北投區泉源路1~30號,6.97,7.0,4,40,34.46,0,0,0,1,4280000,124202,RPSSMLLJPHPFFEA68CA,2,1,0,109,382160.0,21.446153846153845,106.03076923076922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.143344,121.518621
1038,臺北市北投區泉源路31~60號,45.06,19.0,4,5,272.22,3,2,2,1,47750000,175410,SPPNMLKMOHPFFEA08CA,1,1,0,109,539723.0769230769,138.64615384615385,837.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
1039,臺北市北投區明德路331巷31~60號,23.2,5.0,4,41,99.51,3,2,1,0,12800000,128630,RPXNMLLJPHPFFEA68CA,1,1,0,109,395784.6153846154,71.38461538461539,306.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1161054,121.5183302
1040,臺北市北投區行義路31~60號,38.72,14.0,4,19,174.78,3,2,2,1,28500000,163062,RPTRMLKMOHPFFEA78CA,1,1,1,109,501729.23076923075,119.13846153846153,537.7846153846153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.125326,121.5269477
1041,臺北市北投區大度路三段301巷28弄1~30號,33.39,4.0,4,35,112.98,3,2,2,0,10000000,88511,RPWRMLKMOHPFFEA09CA,1,1,0,109,272341.53846153844,102.73846153846154,347.6307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1223666,121.4658444
1042,臺北市北投區致遠一路二段35巷1~30號,39.22,5.0,4,29,114.15,3,2,2,0,16800000,147175,RPUOMLQJPHPFFEA09DA,1,1,0,109,452846.1538461538,120.67692307692307,351.2307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1112398,121.5137964
1043,臺北市北投區珠海路1~30號,22.25,4.0,3,54,81.0,2,1,1,0,12500000,154321,RPTNMLOJPHPFFEA68DA,1,1,0,109,474833.8461538461,68.46153846153845,249.23076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1377908,121.5015551
1044,臺北市北投區中和街1~30號,21.13,17.0,4,21,187.07,3,2,2,1,34800000,186027,RPVPMLMJPHPFFEA78CA,4,1,1,109,572390.7692307692,65.0153846153846,575.5999999999999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1453581,121.4946928
1045,臺北市北投區中央北路四段18巷46弄1~30號,54.33,5.0,4,10,157.20999999999998,3,2,2,1,18300000,116405,RPSSMLMJPHPFFEA78CA,1,1,1,109,358169.23076923075,167.16923076923075,483.72307692307686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1366496,121.4786989
1046,臺北市北投區溫泉路65巷1~30號,16.86,7.0,4,26,100.01,2,1,2,1,12450000,124488,RPOQMLNJPHPFFEA28CA,1,1,0,109,383040.0,51.87692307692307,307.7230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1354116,121.5047719
1047,臺北市北投區復興四路8巷1~30號,28.67,3.0,3,47,64.5,2,1,1,0,4100000,63566,RPQNMLMJPHPFFEA08CA,1,1,0,109,195587.6923076923,88.21538461538462,198.46153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1414121,121.4998627
1048,臺北市北投區明德路267巷1~30號,26.89,7.0,4,41,122.88,3,2,2,1,25000000,203451,RPOSMLRJPHPFFEA88CA,1,1,0,109,626003.0769230769,82.73846153846154,378.09230769230766,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1143787,121.5221575
1049,臺北市北投區新民路61~90號,16.65,5.0,4,8,67.07,1,1,1,0,10500000,156553,RPSNMLRJQHPFFEA88CA,1,1,0,109,481701.53846153844,51.230769230769226,206.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1407522,121.5113014
1050,臺北市北投區文林北路1~30號,44.58,14.0,4,8,193.59,3,2,2,1,32000000,165298,RPWQMLRJPHPFFEA86CA,2,1,1,109,508609.23076923075,137.16923076923075,595.6615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
1051,臺北市北投區實踐街31~60號,29.25,4.0,3,51,87.77,3,2,1,0,12000000,136721,RPOPMLNKPHPFFEA28CA,1,1,0,109,420680.0,90.0,270.0615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1152293,121.5085421
1052,臺北市北投區知行路293巷1~30號,14.52,11.0,4,12,108.6,1,1,1,1,9800000,90248,RPTPMLOKPHPFFEA88CA,1,2,1,109,277686.1538461538,44.676923076923075,334.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1218271,121.4671598
1053,臺北市北投區溫泉路65巷1~30號,5.81,7.0,4,26,27.75,0,0,0,0,3700000,133333,RPQSMLLJPHPFFEA48CA,3,1,0,109,410255.3846153846,17.876923076923074,85.38461538461539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1354116,121.5047719
1054,臺北市北投區光明路181~210號,5.73,14.0,4,16,51.480000000000004,0,0,0,1,8350000,162199,RPRSMLLJPHPFFEA58CA,1,1,0,109,499073.8461538461,17.630769230769232,158.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357587,121.5029471
1055,臺北市北投區中山北路七段219巷3弄271~300號,38.81,7.0,4,14,100.75,2,2,1,1,15900000,157816,RPTQMLNJPHPFFEA78CA,1,1,0,109,485587.6923076923,119.41538461538462,310.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1281062,121.5323757
1056,臺北市北投區泉源路31~60號,8.73,11.0,4,32,57.35,1,1,1,1,5300000,92431,RPQNMLNJPHPFFEA18CA,1,1,0,109,284403.07692307694,26.861538461538462,176.46153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.136727,121.50415
1057,臺北市北投區裕民六路1~30號,24.9,18.0,4,13,337.93,4,2,2,1,65300000,193235,RPUNMLNJPHPFFEA58CA,1,1,2,109,594569.2307692308,76.61538461538461,1039.7846153846153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1134214,121.5169416
